LossBefore	LossAfter	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
20.019295	22.241056	5.196383953094482	0	22.207964	12.114357	69.0	9.0	22.207964601769913	12.114356593734678	5019	5019
40.023815	40.907257	9.588424921035767	1	46.971962	27.369556	145.0	10.0	46.97196261682243	27.369557392275635	5026	10045
40.61125	41.71214	13.837715864181519	2	53.638298	27.726572	191.0	20.0	53.638297872340424	27.72657188676817	5042	15087
49.82359	50.535393	18.26248002052307	3	73.76811	32.506474	192.0	17.0	73.76811594202898	32.506474239216075	5090	20177
56.326485	57.781654	22.55730390548706	4	88.14035	36.785027	200.0	28.0	88.14035087719299	36.785026795805294	5024	25201
68.868126	74.058464	26.835824012756348	5	115.52273	40.485966	200.0	43.0	115.52272727272727	40.48596200950041	5083	30284
97.86594	98.49081	31.387703895568848	6	176.6207	35.143463	200.0	70.0	176.6206896551724	35.143463406642645	5122	35406
99.43567	101.479095	35.662688970565796	7	192.37038	22.339382	200.0	97.0	192.37037037037038	22.33938251102606	5194	40600
93.3793	99.52399	39.75997495651245	8	187.14815	22.489016	200.0	130.0	187.14814814814815	22.489015761121653	5053	45653
74.287674	74.59896	43.77527403831482	9	149.05882	37.580456	200.0	87.0	149.05882352941177	37.580455790735776	5068	50721
70.410835	70.87837	47.74462699890137	10	152.42424	30.455164	200.0	103.0	152.42424242424244	30.455163569786368	5030	55751
75.33346	77.117645	52.402599811553955	11	168.46666	31.902699	200.0	113.0	168.46666666666667	31.902699293668274	5054	60805
79.09819	80.297005	56.67984890937805	12	185.03572	17.497923	200.0	149.0	185.03571428571428	17.49792261722423	5181	65986
80.11164	80.2628	60.9278838634491	13	195.46153	12.210433	200.0	153.0	195.46153846153845	12.21043302083153	5082	71068
77.65062	77.857735	65.14401698112488	14	197.11539	7.1162167	200.0	168.0	197.1153846153846	7.116216167625791	5125	76193
74.639206	77.94803	69.72163796424866	15	196.07692	11.391371	200.0	143.0	196.07692307692307	11.391370137497397	5098	81291
70.34541	71.37498	74.3091230392456	16	188.11111	19.437141	200.0	134.0	188.11111111111111	19.437141485717554	5079	86370
63.09899	63.243904	78.67707586288452	17	175.55173	25.051104	200.0	125.0	175.55172413793105	25.05110116224717	5091	91461
62.22635	62.22679	83.02149701118469	18	180.03572	23.24786	200.0	128.0	180.03571428571428	23.24786033604129	5041	96502
58.442116	60.772305	87.46609401702881	19	167.46666	22.038956	200.0	128.0	167.46666666666667	22.03895540980914	5024	101526
58.850048	70.68226	91.69846701622009	20	180.53572	21.676983	200.0	139.0	180.53571428571428	21.676982761275912	5055	106581
65.774315	70.99081	96.05538702011108	21	196.5	7.4537034	200.0	171.0	196.5	7.453703261311944	5109	111690
65.003815	67.0919	100.46100091934204	22	199.65384	1.7307692	200.0	191.0	199.65384615384616	1.7307692307692306	5191	116881
63.35649	64.90743	104.92443799972534	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	122081
