LossBefore	LossAfter	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.004995073	-0.10640612	3.3857030868530273	0	20.44898	11.686485	78.0	8.0	20.448979591836736	11.686484823512831	1002	1002
-0.0035243875	-0.02187753	5.755979061126709	1	38.22222	15.642614	74.0	12.0	38.22222222222222	15.642613529224947	1032	2034
-0.010255407	-0.03202608	7.486566066741943	2	46.782608	23.117764	98.0	13.0	46.78260869565217	23.117763773565105	1076	3110
0.0023382693	-0.00041090086	9.380005121231079	3	60.0	19.589914	95.0	29.0	60.0	19.58991337097622	1020	4130
-0.008546089	-0.025248146	11.561760187149048	4	62.625	21.447247	110.0	26.0	62.625	21.44724632674321	1002	5132
-0.007851916	-0.01347366	13.548671007156372	5	75.35714	30.266926	154.0	39.0	75.35714285714286	30.266924764400457	1055	6187
0.0021788606	-0.00052690826	15.449167013168335	6	86.583336	40.080044	200.0	49.0	86.58333333333333	40.08004144486657	1039	7226
-0.007463078	-0.018029347	17.318905115127563	7	73.78571	14.823623	97.0	47.0	73.78571428571429	14.82362290124676	1033	8259
0.00021944134	-0.01219349	19.29343008995056	8	99.09091	30.206724	179.0	67.0	99.0909090909091	30.20672575754836	1090	9349
-0.013153025	-0.02890933	21.206680059432983	9	92.916664	37.187492	165.0	47.0	92.91666666666667	37.187494164331945	1115	10464
0.009298658	-0.0018721452	23.183760166168213	10	142.25	45.78687	200.0	77.0	142.25	45.78687038879159	1138	11602
0.0014324461	-0.044353865	25.154932975769043	11	159.57143	43.565575	200.0	93.0	159.57142857142858	43.56557337707687	1117	12719
-0.007955795	-0.07728385	27.361945152282715	12	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	13913
0.016348159	0.013898467	29.70359206199646	13	200.0	0.0	200.0	200.0	200.0	0.0	1200	15113
-0.0033652002	-0.0073282463	31.944358110427856	14	200.0	0.0	200.0	200.0	200.0	0.0	1200	16313
-0.0043239226	-0.0062450375	34.06355404853821	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	17513
-0.0066473577	-0.0077500897	36.0718731880188	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18713
-0.003931783	-0.0072077783	38.14499616622925	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19913
0.0010189788	0.0010625649	40.1494140625	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	21113
-0.010924174	-0.01908407	42.19947600364685	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	22313
-0.020197472	-0.037267227	44.33133506774902	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	23513
-0.01813694	-0.02741407	46.28269410133362	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24713
0.00015408953	-0.017872395	48.47168517112732	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25913
-0.018888688	-0.041532334	50.94520401954651	23	196.33333	5.217492	200.0	188.0	196.33333333333334	5.217491947499509	1178	27091
-0.01771076	-0.07326798	52.94657516479492	24	189.33333	12.995727	200.0	162.0	189.33333333333334	12.995725793078618	1136	28227
-0.040612813	-0.26469144	54.83206105232239	25	178.66667	19.301699	200.0	146.0	178.66666666666666	19.3016982557379	1072	29299
-0.045215696	-0.27133027	56.64843416213989	26	149.85715	15.366276	183.0	132.0	149.85714285714286	15.366276353742693	1049	30348
-0.009961954	-0.20475677	58.44898700714111	27	146.42857	14.0799465	175.0	124.0	146.42857142857142	14.07994666038134	1025	31373
-0.0239562	-0.1412456	60.0893030166626	28	100.4	13.484806	128.0	78.0	100.4	13.484806264830059	1004	32377
-0.026069144	-0.069154285	61.666187047958374	29	111.44444	34.41612	181.0	76.0	111.44444444444444	34.41611738419181	1003	33380
-0.016460668	-0.023077497	63.32608509063721	30	98.0	38.579315	200.0	58.0	98.0	38.57931617283588	1078	34458
0.0035202834	0.0019096005	64.99051308631897	31	78.15385	14.0922575	111.0	51.0	78.15384615384616	14.092257305922688	1016	35474
0.009924013	0.008077516	66.58914804458618	32	100.9	21.970207	154.0	77.0	100.9	21.970207099615607	1009	36483
-0.020430867	-0.036364496	68.44571304321289	33	104.27273	28.961073	166.0	64.0	104.27272727272727	28.96107390365372	1147	37630
-0.020616734	-0.021277854	70.13146805763245	34	118.77778	30.832083	175.0	77.0	118.77777777777777	30.832082056692464	1069	38699
0.031153198	-0.00085595786	72.06909799575806	35	108.5	34.557922	188.0	72.0	108.5	34.55792239125495	1085	39784
0.009960534	-0.01797752	73.79972505569458	36	130.875	37.826702	200.0	77.0	130.875	37.826701878435024	1047	40831
0.008448104	0.009491879	75.48482608795166	37	148.14285	40.459606	200.0	99.0	148.14285714285714	40.459604444887184	1037	41868
0.008063842	-0.025930887	77.26714611053467	38	142.5	29.308702	200.0	115.0	142.5	29.30870177950569	1140	43008
0.033337492	0.024126545	78.96673107147217	39	178.66667	24.890873	200.0	134.0	178.66666666666666	24.890872936792626	1072	44080
0.0296355	0.025328476	80.85655307769775	40	186.5	20.556831	200.0	144.0	186.5	20.556831792212858	1119	45199
0.016540492	0.013892276	82.4778699874878	41	170.66667	25.817738	200.0	129.0	170.66666666666666	25.81773722764169	1024	46223
0.00615726	-0.0030416753	84.35809111595154	42	161.85715	32.747643	200.0	103.0	161.85714285714286	32.7476436292034	1133	47356
0.020631628	-4.8345068e-05	85.98962903022766	43	148.28572	24.86371	200.0	123.0	148.28571428571428	24.863710134102128	1038	48394
0.048083633	0.04209523	87.60387516021729	44	167.33333	27.541885	200.0	130.0	167.33333333333334	27.54188729109818	1004	49398
0.02092442	-0.012293606	89.60982918739319	45	185.5	25.24381	200.0	131.0	185.5	25.243811122728676	1113	50511
0.002412324	-0.012396627	91.65765619277954	46	195.33333	10.434984	200.0	172.0	195.33333333333334	10.43498389499902	1172	51683
0.00780023	-0.008891603	93.71873307228088	47	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	52880
0.026961038	0.01130992	95.59134602546692	48	199.16667	1.8633897	200.0	195.0	199.16666666666666	1.863389981249825	1195	54075
-0.022677695	-0.027901262	97.58809614181519	49	197.83333	4.844814	200.0	187.0	197.83333333333334	4.844813951249544	1187	55262
0.009493077	0.0124157285	99.60455513000488	50	190.66667	13.5113125	200.0	167.0	190.66666666666666	13.511312133007497	1144	56406
0.0010100661	-0.01938523	101.6510980129242	51	193.83333	8.7257595	200.0	181.0	193.83333333333334	8.72576007513895	1163	57569
0.01736623	0.01937985	103.61159110069275	52	183.66667	16.589823	200.0	162.0	183.66666666666666	16.58982285083907	1102	58671
0.01415343	0.0041143955	105.42239904403687	53	189.0	16.072752	200.0	160.0	189.0	16.072751268321593	1134	59805
-0.0016272924	-0.054680664	107.49018716812134	54	157.71428	16.376938	188.0	131.0	157.71428571428572	16.37693749248171	1104	60909
-0.014654028	-0.14051838	109.33997201919556	55	170.83333	20.931768	200.0	142.0	170.83333333333334	20.931767457357463	1025	61934
-0.019038139	-0.11368872	111.06222105026245	56	153.28572	28.763638	200.0	121.0	153.28571428571428	28.763639178231777	1073	63007
-0.00956718	-0.13777478	112.96868705749512	57	132.0	12.227019	155.0	118.0	132.0	12.227019260637483	1056	64063
-0.0066458043	-0.028964872	114.60234713554382	58	145.28572	24.346981	200.0	120.0	145.28571428571428	24.346981541950566	1017	65080
0.0013178863	-0.029825946	116.59753918647766	59	105.6	9.697422	121.0	87.0	105.6	9.697422337920525	1056	66136
-0.0020441965	-0.026640441	118.73648715019226	60	106.8	13.377593	137.0	85.0	106.8	13.377593206552515	1068	67204
-0.0072873337	-0.008000463	120.65863418579102	61	107.8	24.89498	160.0	83.0	107.8	24.894979413528343	1078	68282
-0.012615076	-0.026229752	122.54101705551147	62	126.0	36.69128	200.0	86.0	126.0	36.69127961791467	1008	69290
0.013397591	0.001320557	124.38382315635681	63	127.44444	33.925117	181.0	81.0	127.44444444444444	33.925117247356916	1147	70437
0.0205502	0.01626073	126.1167860031128	64	113.22222	27.210201	160.0	84.0	113.22222222222223	27.210201427560126	1019	71456
-0.0035172948	-0.008807696	128.0433120727539	65	101.8	20.453852	143.0	79.0	101.8	20.45385049324454	1018	72474
-0.007319755	-0.011399854	130.42941212654114	66	102.4	37.441154	171.0	69.0	102.4	37.44115382837447	1024	73498
0.021176657	0.016487239	132.5645980834961	67	109.4	30.868107	170.0	77.0	109.4	30.86810651789319	1094	74592
0.011963361	0.010578527	134.37508916854858	68	131.625	42.2254	200.0	68.0	131.625	42.225399642868986	1053	75645
0.0056547406	0.00054424576	136.11759400367737	69	114.666664	48.896717	200.0	69.0	114.66666666666667	48.89671654506966	1032	76677
0.059635624	0.0719612	137.8952991962433	70	149.57143	47.37949	200.0	83.0	149.57142857142858	47.37949267911817	1047	77724
0.030266253	0.030849785	139.92404198646545	71	141.375	39.896545	200.0	86.0	141.375	39.89654590312299	1131	78855
0.011297611	0.011871785	141.62578201293945	72	127.375	45.19385	200.0	82.0	127.375	45.19385328780895	1019	79874
0.006617367	0.010272187	143.41691517829895	73	152.14285	37.395298	200.0	104.0	152.14285714285714	37.395296004515146	1065	80939
0.031114152	0.034405578	145.07747602462769	74	130.125	46.982544	200.0	81.0	130.125	46.982543300677115	1041	81980
0.04858987	0.05195341	147.28532218933105	75	176.16667	41.022015	200.0	88.0	176.16666666666666	41.02201306074039	1057	83037
0.02212433	0.018376281	149.24735307693481	76	130.33333	43.204937	200.0	83.0	130.33333333333334	43.20493798938573	1173	84210
0.035501625	0.011011608	151.3631501197815	77	136.625	40.18998	200.0	81.0	136.625	40.18997853943194	1093	85303
-0.010842682	-0.040547147	153.15276312828064	78	101.1	21.059204	134.0	67.0	101.1	21.059202264093482	1011	86314
0.010574865	0.013866882	155.00012397766113	79	128.375	55.542637	200.0	67.0	128.375	55.54263565046225	1027	87341
0.015876913	0.0045140926	157.147145986557	80	92.454544	25.596035	145.0	61.0	92.45454545454545	25.596035333492342	1017	88358
0.017463997	-0.0010419947	159.4890570640564	81	98.0	45.764217	200.0	51.0	98.0	45.764217860285086	1078	89436
0.0019967158	-0.0014709787	161.43341302871704	82	105.09091	46.484512	200.0	50.0	105.0909090909091	46.484512661265704	1156	90592
0.0111208	0.008055326	163.29727005958557	83	87.25	30.938446	136.0	54.0	87.25	30.93844695520446	1047	91639
0.013286269	0.011818829	165.48819708824158	84	84.083336	38.261074	165.0	46.0	84.08333333333333	38.26107319747085	1009	92648
0.02889447	0.018849479	167.37423706054688	85	95.63636	34.639107	164.0	53.0	95.63636363636364	34.639107502865045	1052	93700
0.023846632	0.017296465	169.28035306930542	86	87.416664	34.855553	156.0	49.0	87.41666666666667	34.855555112811246	1049	94749
0.002122327	0.0017711336	171.7281620502472	87	72.92857	24.191097	127.0	48.0	72.92857142857143	24.191097198628043	1021	95770
0.03784747	0.029861555	173.61651611328125	88	78.76923	30.682377	144.0	46.0	78.76923076923077	30.682377418050066	1024	96794
0.024910983	0.02513368	175.24915218353271	89	94.0	33.871414	164.0	46.0	94.0	33.87141460395074	1034	97828
0.007084105	0.006165443	176.98313307762146	90	113.77778	53.38701	200.0	59.0	113.77777777777777	53.38701002590586	1024	98852
0.005438426	0.0034004338	178.88125014305115	91	72.35714	36.17933	199.0	54.0	72.35714285714286	36.179329423733385	1013	99865
0.028369525	0.025947597	180.74770617485046	92	75.46667	36.492676	185.0	46.0	75.46666666666667	36.49267810884199	1132	100997
-0.0066534947	-0.013683284	182.39419412612915	93	64.75	15.888282	114.0	47.0	64.75	15.888281845435648	1036	102033
0.010472023	0.008666326	184.04287099838257	94	73.78571	28.596148	165.0	45.0	73.78571428571429	28.5961500191611	1033	103066
0.009450907	0.008603956	185.80107307434082	95	87.583336	42.121765	175.0	46.0	87.58333333333333	42.121764630123884	1051	104117
-0.008886074	-0.015049272	187.87188410758972	96	80.0	32.486683	147.0	41.0	80.0	32.486683662458	1040	105157
-0.007619972	-0.009183615	189.62287020683289	97	68.86667	31.62671	161.0	40.0	68.86666666666666	31.62671163571845	1033	106190
0.0040169707	-0.0067004203	191.3406150341034	98	64.9375	21.06973	123.0	40.0	64.9375	21.069731696203444	1039	107229
0.01608753	0.013634452	192.89827704429626	99	71.5	36.584053	167.0	42.0	71.5	36.58405195085499	1001	108230
