LossBefore	LossAfter	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.05725636	-2.6747005	9.110931873321533	0	9.809524	4.6354647	23.0	3.0	9.80952380952381	4.6354641994811265	206	206
0.059608493	-1.0007484	10.19655179977417	1	17.416666	10.539278	49.0	6.0	17.416666666666668	10.53927838558641	209	415
0.026857134	0.27255884	10.654974937438965	2	5.9117646	4.4613876	23.0	3.0	5.911764705882353	4.461387591182178	201	616
-0.1227834	-0.39770496	11.21208381652832	3	1.9423077	0.23316067	2.0	1.0	1.9423076923076923	0.23316068563427197	202	818
0.17755239	-0.18904133	11.81871485710144	4	2.1382978	0.40215012	4.0	2.0	2.1382978723404253	0.4021501738603362	201	1019
-0.022751488	-0.6937452	12.388202905654907	5	5.4102564	6.217089	35.0	2.0	5.410256410256411	6.217089552061829	211	1230
-0.00599526	0.02149639	12.953941822052002	6	12.058824	10.832796	50.0	4.0	12.058823529411764	10.832796544238155	205	1435
-0.098088264	-0.14572005	13.478771924972534	7	15.538462	8.381439	34.0	3.0	15.538461538461538	8.381439059616145	202	1637
-0.06842579	-0.094988406	14.035071849822998	8	13.533334	6.2060905	27.0	5.0	13.533333333333333	6.206090198793082	203	1840
-0.01683132	-0.027241776	14.594890832901001	9	12.058824	8.040125	33.0	5.0	12.058823529411764	8.040124291073923	205	2045
-0.1454276	-0.16447124	15.14158296585083	10	13.933333	10.853366	46.0	3.0	13.933333333333334	10.853366093316652	209	2254
-0.19010124	-0.21219726	15.672443866729736	11	13.533334	5.239169	26.0	5.0	13.533333333333333	5.239168721170266	203	2457
-0.049732838	-0.043593246	16.333027839660645	12	12.842105	11.412197	59.0	3.0	12.842105263157896	11.412196420795357	244	2701
-0.0600574	-0.17080082	16.89940094947815	13	12.75	6.786936	25.0	3.0	12.75	6.786935980249114	204	2905
-0.08282339	-0.09362549	17.436030864715576	14	10.578947	6.04645	22.0	2.0	10.578947368421053	6.046449932539225	201	3106
-0.016828753	0.0318161	18.052331924438477	15	15.071428	12.37777	54.0	4.0	15.071428571428571	12.377769737455507	211	3317
