LossBefore	LossAfter	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
18.746881	20.6204	1.6327271461486816	0	20.44898	11.686485	78.0	8.0	20.448979591836736	11.686484823512831	1002	1002
26.858799	27.739368	2.7140519618988037	1	31.84375	17.41068	81.0	10.0	31.84375	17.410681662057346	1019	2021
31.497505	31.69539	3.7168171405792236	2	40.76	20.655807	96.0	14.0	40.76	20.65580789995879	1019	3040
30.15951	30.016426	4.670634984970093	3	46.260868	17.263224	86.0	22.0	46.26086956521739	17.263224020781355	1064	4104
29.547644	29.855837	5.628432989120483	4	47.545456	15.473517	89.0	23.0	47.54545454545455	15.47351776636831	1046	5150
36.769024	36.94061	6.483939170837402	5	57.72222	24.147247	115.0	23.0	57.72222222222222	24.147246347623977	1039	6189
30.405895	30.44547	7.3819451332092285	6	52.2	15.638415	92.0	34.0	52.2	15.63841424185969	1044	7233
30.663492	30.629509	8.297486066818237	7	52.15	19.51224	119.0	28.0	52.15	19.512239748424577	1043	8276
54.604565	55.09427	9.245233058929443	8	78.30769	44.58248	176.0	36.0	78.3076923076923	44.582481235751054	1018	9294
26.406153	26.363869	10.16230297088623	9	46.0	16.51996	90.0	23.0	46.0	16.519960378556934	1012	10306
27.52385	27.454132	11.204476118087769	10	48.590908	16.948208	91.0	23.0	48.59090909090909	16.94820744318378	1069	11375
29.433308	29.594284	12.283519983291626	11	52.25	16.192205	94.0	33.0	52.25	16.192204914711276	1045	12420
32.321724	32.56247	13.313987970352173	12	57.833332	16.506731	88.0	34.0	57.833333333333336	16.506732633147667	1041	13461
36.087776	35.871483	14.35477900505066	13	70.6	16.239048	99.0	41.0	70.6	16.239047591120197	1059	14520
40.315258	40.579533	16.038640022277832	14	78.14286	24.80454	119.0	42.0	78.14285714285714	24.804542046215026	1094	15614
50.632336	53.588627	17.52688503265381	15	91.72727	26.991886	140.0	49.0	91.72727272727273	26.991887364003915	1009	16623
78.59846	85.30191	19.248944997787476	16	162.42857	34.217194	200.0	109.0	162.42857142857142	34.21719343445064	1137	17760
79.29448	80.839005	20.88607907295227	17	155.85715	40.332294	200.0	95.0	155.85714285714286	40.33229323446685	1091	18851
84.27106	84.22234	22.611953020095825	18	171.16667	33.10799	200.0	120.0	171.16666666666666	33.10798829420007	1027	19878
75.998955	77.82264	24.93309998512268	19	142.5	41.70132	200.0	86.0	142.5	41.701318923986086	1140	21018
98.03785	99.0171	26.98314118385315	20	194.33333	12.671051	200.0	166.0	194.33333333333334	12.671051872498808	1166	22184
