LossBefore	LossAfter	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
17.781282	19.017199	5.185934066772461	0	20.928871	9.800476	74.0	8.0	20.92887029288703	9.800476206297597	5002	5002
33.182762	34.281433	9.570957899093628	1	38.401516	21.907124	127.0	12.0	38.40151515151515	21.907124843676705	5069	10071
34.668407	35.362312	13.83278489112854	2	49.811882	18.420132	119.0	21.0	49.81188118811881	18.42013151353656	5031	15102
43.717968	44.156258	18.214186906814575	3	62.6	28.750914	166.0	20.0	62.6	28.750913028980488	5008	20110
46.946835	47.455772	22.51387596130371	4	69.861115	33.052277	191.0	22.0	69.86111111111111	33.05227574765111	5030	25140
45.4488	46.314587	26.81734609603882	5	75.61194	28.035135	159.0	30.0	75.61194029850746	28.03513532432387	5066	30206
51.051933	53.986626	31.293050050735474	6	88.14035	32.310684	172.0	43.0	88.14035087719299	32.310684016765585	5024	35230
80.59032	93.97887	35.43041110038757	7	148.73529	36.416958	200.0	74.0	148.73529411764707	36.41695534607747	5057	40287
88.42924	93.0973	39.56001091003418	8	167.5	37.3584	200.0	99.0	167.5	37.35839932331149	5025	45312
86.19289	86.75963	43.58864712715149	9	163.45161	36.596176	200.0	77.0	163.4516129032258	36.596173526113105	5067	50379
91.41564	91.97096	47.66436290740967	10	177.03448	34.11995	200.0	90.0	177.0344827586207	34.11995346908406	5134	55513
94.36905	95.73061	52.41801309585571	11	191.03703	20.391504	200.0	107.0	191.03703703703704	20.391504188575748	5158	60671
97.30674	99.516884	56.65450692176819	12	198.5	7.5	200.0	161.0	198.5	7.5	5161	65832
96.72868	96.86436	61.048248052597046	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71032
95.32995	95.54485	65.327397108078	14	200.0	0.0	200.0	200.0	200.0	0.0	5200	76232
93.92564	94.712425	70.05680704116821	15	200.0	0.0	200.0	200.0	200.0	0.0	5200	81432
93.85531	95.09551	74.73430609703064	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86632
91.53033	91.749626	79.16037106513977	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91832
90.74891	92.9425	83.64213109016418	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97032
88.70185	89.15503	88.1401309967041	19	198.53847	5.8324733	200.0	170.0	198.53846153846155	5.832473873005342	5162	102194
86.82876	86.91246	92.49517798423767	20	196.07692	7.4313426	200.0	176.0	196.07692307692307	7.431342548355978	5098	107292
88.89377	90.8468	96.78800201416016	21	197.34616	6.1453066	200.0	176.0	197.34615384615384	6.145306574891792	5131	112423
91.32235	95.98297	101.29648399353027	22	199.8077	0.96153843	200.0	195.0	199.80769230769232	0.9615384615384615	5195	117618
94.27482	95.18333	105.69275212287903	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	122818
94.455894	95.09174	110.20084810256958	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	128018
95.432495	101.61881	114.87350702285767	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	133218
94.060715	94.104454	119.44968008995056	26	198.23077	4.335078	200.0	184.0	198.23076923076923	4.33507778572473	5154	138372
92.44745	93.06556	124.40837812423706	27	197.46153	5.4365625	200.0	180.0	197.46153846153845	5.436562610487575	5134	143506
91.727165	92.80093	128.8238730430603	28	197.76923	4.500493	200.0	183.0	197.76923076923077	4.500493069633869	5142	148648
88.73519	89.11653	133.18167090415955	29	195.34616	6.586363	200.0	181.0	195.34615384615384	6.58636299597835	5079	153727
89.1329	94.50412	137.56016993522644	30	195.03847	9.087103	200.0	167.0	195.03846153846155	9.087103157056282	5071	158798
93.097916	93.52677	142.2662889957428	31	199.76923	0.7994081	200.0	197.0	199.76923076923077	0.7994080650317895	5194	163992
93.1211	94.04972	147.0133330821991	32	199.15384	2.8513465	200.0	186.0	199.15384615384616	2.8513466142847133	5178	169170
93.91564	94.130424	151.9173390865326	33	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230769	5197	174367
94.33871	94.59748	157.89565300941467	34	199.73077	1.3461539	200.0	193.0	199.73076923076923	1.346153846153846	5193	179560
95.96064	96.68781	163.19336700439453	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	184760
96.35974	96.867836	168.34313893318176	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	189960
99.711044	101.63828	173.71334099769592	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	195160
102.59405	106.88744	179.44854593276978	38	199.76923	1.1538461	200.0	194.0	199.76923076923077	1.1538461538461535	5194	200354
104.7396	109.215546	184.35374999046326	39	199.76923	0.9730086	200.0	195.0	199.76923076923077	0.9730085108210399	5194	205548
105.934044	117.275986	188.98671412467957	40	198.23077	6.191233	200.0	169.0	198.23076923076923	6.191232587033502	5154	210702
97.81506	102.11737	193.5018539428711	41	179.32143	20.296118	200.0	132.0	179.32142857142858	20.29611780511691	5021	215723
100.41933	102.17897	198.1418809890747	42	183.46428	17.199423	200.0	150.0	183.46428571428572	17.199423044428684	5137	220860
98.66289	100.51363	203.09980702400208	43	177.24138	19.728598	200.0	129.0	177.24137931034483	19.72859848284979	5140	226000
96.58414	98.03051	208.1056261062622	44	172.65517	24.984514	200.0	123.0	172.6551724137931	24.984513633889247	5007	231007
89.774994	91.5533	213.5104501247406	45	160.25	24.821865	200.0	113.0	160.25	24.821865361007823	5128	236135
83.466675	83.81176	218.64348196983337	46	143.05714	40.62859	200.0	45.0	143.05714285714285	40.62859152099161	5007	241142
83.00342	83.218285	227.09979605674744	47	141.05556	44.06116	200.0	52.0	141.05555555555554	44.06115979487076	5078	246220
