LossBefore	LossAfter	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.033209	10.440798	4.897517919540405	0	22.853882	10.885314	74.0	9.0	22.85388127853881	10.885314182160876	5005	5005
16.998762	17.420795	9.222191095352173	1	40.387096	22.363821	122.0	12.0	40.38709677419355	22.363820752904772	5008	10013
19.766903	20.042606	13.52751898765564	2	54.010754	26.574905	200.0	20.0	54.01075268817204	26.574907165055347	5023	15036
18.531885	18.62809	17.69409489631653	3	60.493977	21.644651	117.0	22.0	60.493975903614455	21.644651246108925	5021	20057
21.80081	21.858816	21.970294952392578	4	74.14706	27.469378	163.0	34.0	74.1470588235294	27.46937583922394	5042	25099
26.211613	26.142067	26.283003091812134	5	92.545456	38.50611	200.0	48.0	92.54545454545455	38.50611199740925	5090	30189
30.573133	31.36338	30.54329204559326	6	114.545456	41.435303	200.0	51.0	114.54545454545455	41.43530255133491	5040	35229
37.57762	38.88824	34.8868510723114	7	154.18182	24.489273	200.0	110.0	154.1818181818182	24.489273527533154	5088	40317
40.25992	41.203644	39.32148790359497	8	161.03125	39.179462	200.0	74.0	161.03125	39.179462393421126	5153	45470
42.762936	44.680996	44.35792803764343	9	169.33333	34.93836	200.0	97.0	169.33333333333334	34.938358417202274	5080	50550
47.31808	49.67794	49.17954993247986	10	182.57143	32.789837	200.0	88.0	182.57142857142858	32.78983789816222	5112	55662
50.073654	51.01709	54.101924896240234	11	194.26923	23.523407	200.0	80.0	194.26923076923077	23.52340518963988	5051	60713
53.963608	56.659145	58.710248947143555	12	199.65384	1.7307692	200.0	191.0	199.65384615384616	1.7307692307692308	5191	65904
50.69681	53.267662	63.258512020111084	13	170.8	42.078022	200.0	51.0	170.8	42.07802276723563	5124	71028
42.58705	42.522762	67.84197306632996	14	119.54762	58.492245	200.0	31.0	119.54761904761905	58.49224709755595	5021	76049
48.497917	49.091286	72.92061591148376	15	152.73529	53.006832	200.0	27.0	152.73529411764707	53.006830205577344	5193	81242
