LossBefore	LossAfter	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.264575	9.338338	4.887925148010254	0	20.928871	9.800476	74.0	8.0	20.92887029288703	9.800476206297597	5002	5002
15.635107	15.730108	9.250761985778809	1	37.22963	19.23228	120.0	10.0	37.22962962962963	19.232280248751824	5026	10028
20.218779	20.458767	13.59995412826538	2	55.252747	23.980577	126.0	18.0	55.252747252747255	23.9805752007348	5028	15056
24.69472	24.716005	17.722798109054565	3	68.69863	34.987152	200.0	24.0	68.6986301369863	34.98715417160396	5015	20071
29.647867	29.74338	21.989450216293335	4	88.57895	42.070515	200.0	33.0	88.57894736842105	42.07051197500852	5049	25120
37.90063	38.309875	26.272852182388306	5	132.28947	43.618507	200.0	49.0	132.28947368421052	43.618506390326935	5027	30147
44.941208	46.00571	30.676168203353882	6	177.93103	29.237352	200.0	114.0	177.93103448275863	29.23735333378054	5160	35307
43.98886	44.613823	34.938805103302	7	178.67857	30.201765	200.0	107.0	178.67857142857142	30.201766234335857	5003	40310
45.219395	46.145084	39.26418900489807	8	194.84616	16.808176	200.0	124.0	194.84615384615384	16.808176370427823	5066	45376
43.82692	45.40914	44.40223813056946	9	200.0	0.0	200.0	200.0	200.0	0.0	5200	50576
40.548553	45.308792	49.12687110900879	10	193.92308	11.401495	200.0	160.0	193.92307692307693	11.401494763417501	5042	55618
31.600798	32.983963	54.090576171875	11	165.35484	21.22164	200.0	118.0	165.3548387096774	21.221638967286584	5126	60744
27.129646	28.285963	58.625192165374756	12	154.60606	18.205791	196.0	125.0	154.6060606060606	18.205792274986642	5102	65846
26.37005	26.889214	63.06637215614319	13	161.48387	25.421444	200.0	118.0	161.48387096774192	25.421442521114304	5006	70852
24.768772	25.437199	67.7043251991272	14	162.06451	25.949003	200.0	115.0	162.06451612903226	25.949001452440747	5024	75876
21.595844	22.94667	72.69719505310059	15	158.1875	26.252901	200.0	123.0	158.1875	26.252901625344197	5062	80938
22.824585	24.451923	77.71288418769836	16	176.55173	21.928703	200.0	134.0	176.55172413793105	21.928702977347466	5120	86058
22.990423	23.750538	83.11287498474121	17	192.25926	13.262569	200.0	155.0	192.25925925925927	13.262569419213282	5191	91249
21.17263	21.600487	88.04818820953369	18	193.96153	13.060452	200.0	158.0	193.96153846153845	13.060453429608875	5043	96292
20.044565	20.956528	93.93527603149414	19	196.96153	8.460227	200.0	168.0	196.96153846153845	8.460227171121485	5121	101413
20.348955	22.074133	98.81028199195862	20	199.34616	3.2692313	200.0	183.0	199.34615384615384	3.26923076923077	5183	106596
17.856466	19.130947	103.63467121124268	21	200.0	0.0	200.0	200.0	200.0	0.0	5200	111796
19.192644	19.965937	108.41698002815247	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	116996
17.85869	18.187292	113.00327610969543	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	122196
15.939934	16.05074	118.06466507911682	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	127396
16.171774	16.418022	122.59351801872253	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	132596
14.910059	15.355096	127.21765112876892	26	200.0	0.0	200.0	200.0	200.0	0.0	5200	137796
15.725831	16.178951	132.1664321422577	27	200.0	0.0	200.0	200.0	200.0	0.0	5200	142996
15.032987	17.030888	137.26184606552124	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	148196
15.088577	17.440529	142.86280798912048	29	200.0	0.0	200.0	200.0	200.0	0.0	5200	153396
15.871227	18.312405	147.96167302131653	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	158596
16.477524	17.50262	152.99647617340088	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	163796
16.614594	17.816256	158.6765751838684	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	168996
14.978868	16.070902	164.27965903282166	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	174196
15.574534	16.796234	169.24985814094543	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	179396
16.330444	18.367798	174.3679130077362	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	184596
16.955608	19.232323	179.4793050289154	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	189796
15.846187	16.102318	184.5167691707611	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	194996
15.040773	15.58204	189.63445711135864	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	200196
16.681833	17.108206	194.58053612709045	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	205396
18.656271	19.270031	199.5901551246643	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	210596
18.680374	20.932516	204.8972179889679	41	198.65384	6.7307696	200.0	165.0	198.65384615384616	6.730769230769231	5165	215761
20.188898	26.004032	210.4205870628357	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	220961
22.029472	26.226877	215.37255215644836	43	191.33333	20.616426	200.0	113.0	191.33333333333334	20.61642638861151	5166	226127
23.41867	28.825815	220.58363819122314	44	192.11111	17.847778	200.0	136.0	192.11111111111111	17.847778849944977	5187	231314
23.357857	31.26805	225.805890083313	45	189.55556	21.227747	200.0	123.0	189.55555555555554	21.227747971714223	5118	236432
22.078665	33.731453	231.22104716300964	46	184.21428	22.74605	200.0	138.0	184.21428571428572	22.746046976589678	5158	241590
19.225801	29.150316	236.17950201034546	47	187.51852	19.4067	200.0	140.0	187.5185185185185	19.406700580852025	5063	246653
19.03224	31.097971	240.96245908737183	48	184.32143	26.695446	200.0	107.0	184.32142857142858	26.695443125624823	5161	251814
17.300167	23.421505	245.59257221221924	49	192.76923	12.298554	200.0	163.0	192.76923076923077	12.29855429999081	5012	256826
15.821556	23.98011	250.42203307151794	50	190.11111	18.62164	200.0	123.0	190.11111111111111	18.621638813454776	5133	261959
15.920095	30.264397	255.0571391582489	51	194.73077	21.846592	200.0	86.0	194.73076923076923	21.84659398256518	5063	267022
14.7081585	25.932825	259.8835120201111	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	272222
13.827872	30.438047	265.19533014297485	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277422
14.578059	32.875862	270.30789613723755	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282622
